name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
IS-KarlHjaltason,"Karl Gauti, Hjaltason",M,2017-10-28,['member'],"['Flokkur fólksins', 'Miðflokkurinn']","['Centre-left', 'Centre to centre-right']",['Unicameralism']
IS-OlafurEsleifsson,"Ólafur, Ísleifsson",M,2017-10-28,['member'],"['Flokkur fólksins', 'Miðflokkurinn']","['Centre-left', 'Centre to centre-right']",['Unicameralism']
IS-GudmundurGudbrandsson,"Guðmundur Ingi, Guðbrandsson",M,2017-11-30,"['member', 'minister']",[],[],['Unicameralism']
IS-ElvarEyvindsson,"Elvar, Eyvindsson",M,2018-01-22,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-OlgaCilia,"Olga Margrét, Cilia",F,2018-01-22,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-UnaHildardottir,"Una, Hildardóttir",F,2018-01-22,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-GudmundurSaevarsson,"Guðmundur Sævar, Sævarsson",M,2018-01-29,"['member', 'replacement']",['Flokkur fólksins'],['Centre-left'],['Unicameralism']
IS-MariannaRagnarsdottir,"Maríanna Eva, Ragnarsdóttir",F,2018-01-29,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-THorarinnPetursson,"Þórarinn Ingi, Pétursson",M,2018-01-29,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-AlexStefansson,"Alex B., Stefánsson",M,2018-02-05,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-AddaJohannsdottir,"Adda María, Jóhannsdóttir",F,2018-02-19,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-MariaHjalmarsdottir,"María, Hjálmarsdóttir",F,2018-03-12,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-StefanStefansson1972,"Stefán Vagn, Stefánsson",M,2018-03-12,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-SigridurEgilsdottir,"Sigríður María, Egilsdóttir",F,2018-03-12,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-AlfheidurEymarsdottir,"Álfheiður, Eymarsdóttir",F,2018-03-19,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-JoninaMagnusdottir,"Jónína Björg, Magnúsdóttir",F,2018-03-19,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-FjolnirSaemundsson,"Fjölnir, Sæmundsson",M,2018-04-23,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-JonTHorvaldsson,"Jón Þór, Þorvaldsson",M,2018-04-23,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-AsgerdurGylfadottir,"Ásgerður K., Gylfadóttir",F,2018-05-28,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-KarlHolmgeirsson,"Karl Liljendal, Hólmgeirsson",M,2018-06-04,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-SnaebjornBrynjarsson,"Snæbjörn, Brynjarsson",M,2018-06-12,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-PiaKjaersgaard,"Pia, Kjærsgaard",F,nan,[],[],[],[]
IS-JoninaOskarsdottir,"Jónína Björk, Óskarsdóttir",F,2018-09-11,"['member', 'replacement']",['Flokkur fólksins'],['Centre-left'],['Unicameralism']
IS-NjordurSigurdsson,"Njörður, Sigurðsson",M,2018-09-12,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-HeidaAsgeirsdottir,"Heiða Guðný, Ásgeirsdóttir",F,2018-09-17,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-JohannFridriksson,"Jóhann Friðrik, Friðriksson",M,2018-10-08,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-THorgrimurSigmundsson,"Þorgrímur, Sigmundsson",M,2022-03-21,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-JohannaGudmundsdottir,"Jóhanna Vigdís, Guðmundsdóttir",F,2018-10-15,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-BerglindHäsler,"Berglind, Häsler",F,2018-11-20,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-LiljaSigurgeirsdottir,"Lilja Rannveig, Sigurgeirsdóttir",F,2018-12-07,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-BjarturAdalbjornsson,"Bjartur, Aðalbjörnsson",M,2019-01-21,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
