name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
FI-AriJalonen,"Ari, Jalonen",M,2011-04-20,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-MauriPekkarinen,"Mauri, Pekkarinen",M,1979-03-24,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-MikaelaNylander,"Mikaela, Nylander",F,2003-03-19,['member'],['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-SeppoKääriäinen,"Seppo, Kääriäinen",M,1987-03-21,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-MarkkuRossi,"Markku, Rossi",M,1991-03-22,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-RiikkaSlungaPoutsalo,"Riikka, Slunga-Poutsalo",F,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-HeliJärvinen,"Heli, Järvinen",F,2007-03-21,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-HannaHuttunen,"Hanna, Huttunen",F,2019-04-17,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-SeppoEskelinen,"Seppo, Eskelinen",M,2019-04-17,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-SandraBergqvist,"Sandra, Bergqvist",F,2019-04-17,['member'],['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-KariKulmala,"Kari, Kulmala",M,2015-04-22,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-EveliinaHeinäluoma,"Eveliina, Heinäluoma",F,2019-04-17,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-EeroSuutari,"Eero, Suutari",M,2011-04-20,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-AnnikaLapintie,"Annika, Lapintie",F,1995-03-24,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-JukkaGustafsson,"Jukka, Gustafsson",M,1987-03-21,"['member', 'minister']",['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-TuomoPuumala,"Tuomo, Puumala",M,2007-03-21,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-MariaGuzenina,"Maria, Guzenina",F,2007-03-21,"['member', 'minister']",['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-JaniMäkelä,"Jani, Mäkelä",M,2015-04-22,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-KimmoKivelä,"Kimmo, Kivelä",M,2011-04-20,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-HannaHolopainen,"Hanna, Holopainen",F,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-LiAndersson,"Li, Andersson",F,2015-04-22,"['member', 'minister']",['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-AnneLouhelainen,"Anne, Louhelainen",F,2011-04-20,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-TeuvoHakkarainen,"Teuvo, Hakkarainen",M,2011-04-20,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-AnneBerner,"Anne, Berner",F,2015-04-22,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-AriTorniainen,"Ari, Torniainen",M,2011-04-20,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-MattiSemi,"Matti, Semi",M,2015-04-22,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-AnnaKaisaIkonen,"Anna-Kaisa, Ikonen",F,2019-04-17,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-SusannaKoski,"Susanna, Koski",F,2015-04-22,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-EevaKalli,"Eeva, Kalli",F,2019-04-17,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-JariRonkainen,"Jari, Ronkainen",M,2015-04-22,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-JoonaRäsänen,"Joona, Räsänen",M,2015-04-22,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-HeikkiAutto,"Heikki, Autto",M,2011-04-20,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-PirittaRantanen,"Piritta, Rantanen",F,2019-04-17,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-SannaAntikainen,"Sanna, Antikainen",F,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-HarryHarkimo,"Harry, Harkimo",M,2015-04-22,['member'],"['Kansallinen kokoomus', 'Liike Nyt']","['Centre-right', 'Centre-right']",['Unicameralism']
FI-EvaBiaudet,"Eva, Biaudet",F,1991-03-22,"['member', 'minister']",['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-JuhaSipilä,"Juha, Sipilä",M,2011-04-20,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-JohanKvarnström,"Johan, Kvarnström",M,2019-04-17,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-TimoKalli,"Timo, Kalli",M,1991-03-22,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-PasiKivisaari,"Pasi, Kivisaari",M,2019-04-17,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-RiittaMäkinen,"Riitta, Mäkinen",F,2018-06-15,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-PetriHonkonen,"Petri, Honkonen",M,2015-04-22,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-PerttiHakanen,"Pertti, Hakanen",M,2015-04-22,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-SakariPuisto,"Sakari, Puisto",M,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-OlliPoikaParviainen,"Olli-Poika, Parviainen",M,2015-04-22,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-BellaForsgrén,"Bella, Forsgrén",F,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-MikaKari,"Mika, Kari",M,2011-04-20,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-VilhelmJunnila,"Vilhelm, Junnila",M,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-JaakkoJonkka,"Jaakko, Jonkka",M,nan,[],[],[],[]
FI-MirjaVehkaperä,"Mirja, Vehkaperä",F,2007-03-21,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-SirkkaLiisaAnttila,"Sirkka-Liisa, Anttila",F,1983-03-26,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-RuutSjöblom,"Ruut, Sjöblom",F,2019-04-17,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-PaulaWerning,"Paula, Werning",F,2019-04-17,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-KatjaHänninen,"Katja, Hänninen",F,2014-07-04,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-KalleJokinen,"Kalle, Jokinen",M,2009-09-09,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-NasimaRazmyar,"Nasima, Razmyar",F,2015-04-22,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-JuhoEerola,"Juho, Eerola",M,2011-04-20,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-RaimoPiirainen,"Raimo, Piirainen",M,2009-07-20,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-MauriPeltokangas,"Mauri, Peltokangas",M,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-RiittaMyller,"Riitta, Myller",F,1987-03-21,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-MaaritFeldtRanta,"Maarit, Feldt-Ranta",F,2007-03-21,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-JussiSaramo,"Jussi, Saramo",M,2019-04-17,"['member', 'minister']",['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-MatsLöfström,"Mats, Löfström",M,2015-04-22,['member'],['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-MarkusLohi,"Markus, Lohi",M,2011-04-20,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-StefanWallin,"Stefan, Wallin",M,2007-01-01,"['member', 'minister']",['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-RistoKalliorinne,"Risto, Kalliorinne",M,2011-04-20,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-MarisannaJarva,"Marisanna, Jarva",F,2015-04-22,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-RaijaVahasalo,"Raija, Vahasalo",F,1999-03-24,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-VeronikaHonkasalo,"Veronika, Honkasalo",F,2019-04-17,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-TimoHarakka,"Timo, Harakka",M,2015-04-22,"['member', 'minister']",['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-KaisaJuuso,"Kaisa, Juuso",F,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-KariTolvanen,"Kari, Tolvanen",M,2011-04-20,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-VilleVähämäki,"Ville, Vähämäki",M,2011-04-20,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-PaulaRisikko,"Paula, Risikko",F,2003-03-19,"['member', 'minister']",['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-PilviTorsti,"Pilvi, Torsti",F,2017-06-09,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-AnnaKontula,"Anna, Kontula",F,2011-04-20,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-SusannaHuovinen,"Susanna, Huovinen",F,1999-03-24,"['member', 'minister']",['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-AnnaMajaHenriksson,"Anna-Maja, Henriksson",F,2007-03-21,"['member', 'minister']",['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-SariRaassina,"Sari, Raassina",F,2015-04-22,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-PekkaAittakumpu,"Pekka, Aittakumpu",M,2019-04-17,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-LeenaMeri,"Leena, Meri",F,2015-05-07,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-AnteroLaukkanen,"Antero, Laukkanen",M,2015-04-22,['member'],['Suomen Kristillisdemokraatit'],['Centre-right'],['Unicameralism']
FI-AtteKaleva,"Atte, Kaleva",M,2021-09-09,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-OutiAlankoKahiluoto,"Outi, Alanko-Kahiluoto",F,2007-03-21,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-AtteHarjanne,"Atte, Harjanne",M,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-SofiaVikman,"Sofia, Vikman",F,2011-04-20,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-AnttiHäkkänen,"Antti, Häkkänen",M,2015-04-22,"['member', 'minister']",['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-ElsiKatainen,"Elsi, Katainen",F,2007-03-21,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-JenniPitko,"Jenni, Pitko",F,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-JukkaMäkynen,"Jukka, Mäkynen",M,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-JuhaRehula,"Juha, Rehula",M,1996-11-19,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-TiinaElo,"Tiina, Elo",F,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-HannaKosonen,"Hanna, Kosonen",F,2015-04-22,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-JaanaPelkonen,"Jaana, Pelkonen",F,2011-04-20,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-PekkaHaavisto,"Pekka, Haavisto",M,1987-03-21,"['member', 'minister']",['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-AnteroVartia,"Antero, Vartia",M,2015-04-22,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-JuhoKautto,"Juho, Kautto",M,2019-04-17,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-SilviaModig,"Silvia, Modig",F,2011-04-20,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-JariKoskela,"Jari, Koskela",M,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-PiaLohikoski,"Pia, Lohikoski",F,2019-04-17,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-CarlHaglund,"Carl, Haglund",M,2012-07-05,"['member', 'minister']",['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-EeroReijonen,"Eero, Reijonen",M,2003-03-19,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-HeikkiVestman,"Heikki, Vestman",M,2019-04-17,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
