name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
ES-FranciscoJoséContrerasPeláez,"Francisco José, Contreras Peláez",M,nan,['member'],['Vox'],['Right to far-right'],['Lower house']
ES-FranciscoMartínBernabéPérez,"Francisco Martín, Bernabé Pérez",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-FranciscoMartínezVázquez,"Francisco, Martínez Vázquez",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-FranciscoMolineroHoyos,"Francisco, Molinero Hoyos",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-FranciscoMárquezDelaRubia,"Francisco, Márquez Rubia",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-FranciscoVañóFerre,"Francisco, Vañó Ferre",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-FuensantaLimaCid,"Fuensanta, Lima Cid",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-FátimaBáñez,"Fátima, Báñez",nan,2011-12-22,"['member', 'minister']",[],[],[]
ES-FélixAlonsoCantorné,"Félix, Alonso Cantorné",M,nan,['member'],['En Comú Podem'],['Left'],['Lower house']
ES-FélixBolaños,"Félix, Bolaños",nan,2021-07-12,"['member', 'minister']",[],[],[]
ES-GabrielEchávarriFernández,"Gabriel, Echávarri Fernández",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GabrielElorriagaPisarik,"Gabriel, Elorriaga Pisarik",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-GabrielRufiánRomero,"Gabriel, Rufián Romero",M,nan,['member'],['Esquerra Republicana de Catalunya - Sobiranistes'],['Centre-left to left'],['Lower house']
ES-GasparLlamazaresTrigo,"Gaspar, Llamazares Trigo",M,nan,['member'],['Izquierda Plural'],['Left'],['Lower house']
ES-GemaLópezSomoza,"Gema, López Somoza",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GemmaAraujoMorales,"Gemma, Araujo Morales",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GemmaCalvetiBarot,"Gemma, Calvet Barot",F,nan,[],[],[],[]
ES-GenísBoadellaEsteve,"Genís, Boadella Esteve",M,nan,['member'],['Junts per Catalunya'],['Centre-right'],['Lower house']
ES-GeorginaTríasGil,"Georgina, Trías Gil",F,nan,['member'],['Vox'],['Right to far-right'],['Lower house']
ES-GerardGómezDelMoralFuster,"Gerard, Gómez Moral Fuster",M,nan,['member'],['Esquerra Republicana de Catalunya - Sobiranistes'],['Centre-left to left'],['Lower house']
ES-GerardoCampsDevesa,"Gerardo, Camps Devesa",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-GerardoPisarelloPrados,"Gerardo, Pisarello Prados",M,nan,['member'],['En Comú Podem - Guayem el Canvi'],['Left'],['Lower house']
ES-GermánRenauMartínez,"Germán, Renau Martínez",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GermánRodríguezSánchez,"Germán, Rodríguez Sánchez",M,nan,['member'],['Partido Socialista de Cataluya - Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GloriaSánchezMartín,"Gloria, Sánchez Martín",F,nan,[],[],[],[]
ES-GonzaloCaballeroMiguez,"Gonzalo, Caballero Miguez",M,nan,[],[],[],[]
ES-GonzaloJoséOrdóñezPuime,"Gonzalo José, Ordóñez Puime",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-GonzaloPalacínGuarné,"Gonzalo, Palacín Guarné",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GraciaFernándezMoya,"Gracia, Fernández Moya",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GregorioCámaraVillar,"Gregorio, Cámara Villar",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-GregorioJesúsBrizSánchez,"Gregorio Jesús, Briz Sánchez",M,nan,[],[],[],[]
ES-GuillermoAntonioMeijónCouselo,"Guillermo Antonio, Meijón Couselo",M,nan,['member'],['Partido dos Socialistas de Galicia - Partido Socialista Obrero Español'],[nan],['Lower house']
ES-GuillermoCollarteRodríguez,"Guillermo, Collarte Rodríguez",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-GuillermoDíazGómez,"Guillermo, Díaz Gómez",M,nan,['member'],['Ciudadanos'],['Centre-right'],['Lower house']
ES-GuillermoMariscalAnaya,"Guillermo, Mariscal Anaya",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-HelenaCaballeroGutiérrez,"Helena, Caballero Gutiérrez",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-HelenaCastellanoRamón,"Helena, Castellano Ramón",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-HerickManuelCamposArteseros,"Herick Manuel, Campos Arteseros",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-HerminioRufinoSanchoÍñiguez,"Herminio Rufino, Sancho Íñiguez",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
